Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
N$_p$,-22.75262372369219,0.0,0.0
N$_p$,-22.747623723692186,0.0,0.0
N$_p$,-22.74262372369219,0.0,0.0
N$_p$,-22.737623723692188,0.0,0.0
N$_p$,-22.732623723692186,0.0,0.0
N$_p$,-22.72762372369219,0.0,0.0
N$_p$,-22.722623723692188,0.0,0.0
N$_p$,-22.717623723692185,0.0,0.0
N$_p$,-22.71262372369219,0.0,0.0
N$_p$,-22.707623723692187,0.0,0.0
N$_p$,-22.702623723692184,0.0,0.0
N$_p$,-22.69762372369219,0.0,0.0
N$_p$,-22.692623723692186,0.0,0.0
N$_p$,-22.68762372369219,0.0,0.0
N$_p$,-22.68262372369219,0.0,0.0
N$_p$,-22.677623723692186,0.0,0.0
N$_p$,-22.67262372369219,0.0,0.0
N$_p$,-22.667623723692188,0.0,0.0
N$_p$,-22.662623723692185,0.0,0.0
N$_p$,-22.65762372369219,0.0,0.0
N$_p$,-22.652623723692187,0.0,0.0
N$_p$,-22.647623723692185,0.0,0.0
N$_p$,-22.64262372369219,0.0,0.0
N$_p$,-22.637623723692187,0.0,0.0
N$_p$,-22.632623723692184,0.0,0.0
N$_p$,-22.62762372369219,0.0,0.0
N$_p$,-22.622623723692186,0.0,0.0
N$_p$,-22.61762372369219,0.0,0.0
N$_p$,-22.612623723692188,0.0,0.0
N$_p$,-22.607623723692186,0.0,0.0
N$_p$,-22.60262372369219,0.0,0.0
N$_p$,-22.597623723692188,0.0,0.0
N$_p$,-22.592623723692185,0.0,0.0
N$_p$,-22.58762372369219,0.0,0.0
N$_p$,-22.582623723692187,0.0,0.0
N$_p$,-22.577623723692184,0.0,0.0
N$_p$,-22.57262372369219,0.0,0.0
N$_p$,-22.567623723692186,0.0,0.0
N$_p$,-22.56262372369219,0.0,0.0
N$_p$,-22.55762372369219,0.0,0.0
N$_p$,-22.552623723692186,0.0,0.0
N$_p$,-22.54762372369219,0.0,0.0
N$_p$,-22.542623723692188,0.0,0.0
N$_p$,-22.537623723692185,0.0,0.0
N$_p$,-22.53262372369219,0.0,0.0
N$_p$,-22.527623723692187,0.0,0.0
N$_p$,-22.522623723692185,0.0,0.0
N$_p$,-22.51762372369219,0.0,0.0
N$_p$,-22.512623723692187,0.0,0.0
N$_p$,-22.507623723692184,0.0,0.0
N$_p$,-22.50262372369219,0.0,0.0
N$_p$,-22.497623723692186,0.0,0.0
N$_p$,-22.49262372369219,0.0,0.0
N$_p$,-22.487623723692188,0.0,0.0
N$_p$,-22.482623723692186,0.0,0.0
N$_p$,-22.47762372369219,0.0,0.0
N$_p$,-22.472623723692188,0.0,0.0
N$_p$,-22.467623723692185,0.0,0.0
N$_p$,-22.46262372369219,0.0,0.0
N$_p$,-22.457623723692187,0.0,0.0
N$_p$,-22.452623723692184,0.0,0.0
N$_p$,-22.44762372369219,0.0,0.0
N$_p$,-22.442623723692186,0.0,0.0
N$_p$,-22.43762372369219,0.0,0.0
N$_p$,-22.43262372369219,0.0,0.0
N$_p$,-22.427623723692186,0.0,0.0
N$_p$,-22.42262372369219,0.0,0.0
N$_p$,-22.417623723692188,0.0,0.0
N$_p$,-22.412623723692185,0.0,0.0
N$_p$,-22.40762372369219,0.0,0.0
N$_p$,-22.402623723692187,0.0,0.0
N$_p$,-22.397623723692185,0.0,0.0
N$_p$,-22.39262372369219,0.0,0.0
N$_p$,-22.387623723692187,0.0,0.0
N$_p$,-22.382623723692184,0.0,0.0
N$_p$,-22.37762372369219,0.0,0.0
N$_p$,-22.372623723692186,0.0,0.0
N$_p$,-22.36762372369219,0.0,0.0
N$_p$,-22.362623723692188,0.0,0.0
N$_p$,-22.357623723692186,0.0,0.0
N$_p$,-22.35262372369219,0.0,0.0
N$_p$,-22.347623723692188,0.0,0.0
N$_p$,-22.342623723692185,0.0,0.0
N$_p$,-22.33762372369219,0.0,0.0
N$_p$,-22.332623723692187,0.0,0.0
N$_p$,-22.327623723692184,0.0,0.0
N$_p$,-22.32262372369219,0.0,0.0
N$_p$,-22.317623723692186,0.0,0.0
N$_p$,-22.31262372369219,0.0,0.0
N$_p$,-22.30762372369219,0.0,0.0
N$_p$,-22.302623723692186,0.0,0.0
N$_p$,-22.29762372369219,0.0,0.0
N$_p$,-22.292623723692188,0.0,0.0
N$_p$,-22.287623723692185,0.0,0.0
N$_p$,-22.28262372369219,0.0,0.0
N$_p$,-22.277623723692187,0.0,0.0
N$_p$,-22.272623723692185,0.0,0.0
N$_p$,-22.26762372369219,0.0,0.0
N$_p$,-22.262623723692187,0.0,0.0
N$_p$,-22.257623723692184,0.0,0.0
N$_p$,-22.25262372369219,0.0,0.0
N$_p$,-22.247623723692186,0.0,0.0
N$_p$,-22.24262372369219,0.0,0.0
N$_p$,-22.237623723692188,0.0,0.0
N$_p$,-22.232623723692186,0.0,0.0
N$_p$,-22.22762372369219,0.0,0.0
N$_p$,-22.222623723692188,0.0,0.0
N$_p$,-22.217623723692185,0.0,0.0
N$_p$,-22.21262372369219,0.0,0.0
N$_p$,-22.207623723692187,0.0,0.0
N$_p$,-22.202623723692184,0.0,0.0
N$_p$,-22.19762372369219,0.0,0.0
N$_p$,-22.192623723692186,0.0,0.0
N$_p$,-22.18762372369219,0.0,0.0
N$_p$,-22.18262372369219,0.0,0.0
N$_p$,-22.177623723692186,0.0,0.0
N$_p$,-22.17262372369219,0.0,0.0
N$_p$,-22.167623723692188,0.0,0.0
N$_p$,-22.162623723692185,0.0,0.0
N$_p$,-22.15762372369219,0.0,0.0
N$_p$,-22.152623723692187,0.0,0.0
N$_p$,-22.147623723692185,0.0,0.0
N$_p$,-22.14262372369219,0.0,0.0
N$_p$,-22.137623723692187,0.0,0.0
N$_p$,-22.132623723692184,0.0,0.0
N$_p$,-22.12762372369219,0.0,0.0
N$_p$,-22.122623723692186,0.0,0.0
N$_p$,-22.11762372369219,0.0,0.0
N$_p$,-22.112623723692188,0.0,0.0
