#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  89  96
# Band-Index    1
   4.05535    -26.450581    -26.450581
   4.11275    -26.450708    -26.450707
   4.17015    -26.450848    -26.450848
   4.22755    -26.450998    -26.450998
   4.28495    -26.451147    -26.451146
   4.34235    -26.451284    -26.451283
   4.39975    -26.451401    -26.451401
   4.45716    -26.451491    -26.451491
   4.51456    -26.451549    -26.451549
   4.57196    -26.451570    -26.451570
 
# Band-Index    6
   4.57196    -26.451178    -26.451178
   4.51456    -26.451165    -26.451165
   4.45716    -26.451126    -26.451126
   4.39975    -26.451063    -26.451063
   4.34235    -26.450979    -26.450978
   4.28495    -26.450878    -26.450878
   4.22755    -26.450765    -26.450764
   4.17015    -26.450646    -26.450646
   4.11275    -26.450528    -26.450528
   4.05535    -26.450417    -26.450417
   3.99795    -26.450321    -26.450321
   3.94054    -26.450246    -26.450246
   3.88314    -26.450198    -26.450198
   3.82574    -26.450182    -26.450182
   3.82574    -26.450182    -26.450182
   3.76920    -26.450199    -26.450199
   3.71266    -26.450247    -26.450247
   3.65612    -26.450322    -26.450322
   3.59958    -26.450418    -26.450418
   3.54304    -26.450529    -26.450529
   3.48650    -26.450649    -26.450649
   3.42995    -26.450769    -26.450769
   3.37341    -26.450882    -26.450882
   3.31687    -26.450984    -26.450984
   3.26033    -26.451069    -26.451069
   3.20379    -26.451134    -26.451134
   3.14725    -26.451174    -26.451174
   3.09071    -26.451190    -26.451190
   3.09071    -26.451175    -26.451175
   3.03334    -26.451162    -26.451162
   2.97598    -26.451123    -26.451123
   2.91861    -26.451060    -26.451059
   2.86124    -26.450976    -26.450975
   2.80388    -26.450875    -26.450875
   2.74651    -26.450762    -26.450762
   2.68914    -26.450643    -26.450643
   2.63178    -26.450526    -26.450526
   2.57441    -26.450415    -26.450415
   2.51704    -26.450320    -26.450320
   2.45968    -26.450246    -26.450246
   2.40231    -26.450198    -26.450198
   2.34495    -26.450182    -26.450182
   2.34495    -26.450182    -26.450182
   2.28754    -26.450199    -26.450199
   2.23014    -26.450247    -26.450247
