#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.9435  -11.4910  -11.3822  -11.3779  -10.5312  -10.5221  -10.2827   -9.1735   -9.1683   -9.1676   -9.1575   -9.1526   -9.1519   -9.1086   -9.1069   -9.1062   -9.0922   -9.0904   -9.0897   -8.7816   -8.6668   -8.6652   -4.9331   -4.3950   -4.3833   -2.7843   -2.6896   -2.0478   -1.9117   -1.8130   -1.6034   -1.5243   -1.4245   -1.3463   -1.2779   -1.2192   -1.0941   -0.8493   -0.7605   -0.4927    2.6447    2.6745    3.0291    3.6528    4.2315    4.2745    4.7078    4.7106    4.9517    5.0367    5.1367    5.1714    5.2730    5.3163    5.7480    5.8883    6.0114
  1.9990  -11.5187  -11.4035  -11.4002  -10.5638  -10.5558  -10.3041   -9.1724   -9.1672   -9.1665   -9.1551   -9.1502   -9.1495   -9.1084   -9.1067   -9.1060   -9.0945   -9.0927   -9.0920   -8.8014   -8.6837   -8.6828   -5.0243   -4.4596   -4.4468   -2.7523   -2.7047   -1.7844   -1.7370   -1.6142   -1.4984   -1.4071   -1.2470   -1.1679   -1.1627   -1.0949   -0.8850   -0.7699   -0.6570   -0.4172    2.5245    2.8974    3.1466    4.0223    4.3766    4.4003    4.7305    4.7832    4.9515    5.0211    5.1809    5.1924    5.2297    5.2393    5.7046    5.7430    5.7704
  2.0546  -11.5427  -11.4224  -11.4197  -10.5921  -10.5846  -10.3231   -9.1716   -9.1665   -9.1658   -9.1528   -9.1480   -9.1473   -9.1084   -9.1067   -9.1060   -9.0963   -9.0944   -9.0937   -8.8178   -8.6983   -8.6978   -5.1008   -4.5154   -4.5018   -2.7450   -2.7231   -1.5863   -1.5446   -1.4264   -1.3781   -1.2883   -1.1546   -1.0488   -0.9460   -0.9184   -0.6983   -0.6908   -0.5522   -0.3506    2.4036    3.0776    3.2321    4.3746    4.4996    4.5402    4.7497    4.8298    4.8704    5.0396    5.0802    5.1500    5.1938    5.2810    5.4631    5.4911    5.5453
  2.1102  -11.5623  -11.4381  -11.4358  -10.6151  -10.6078  -10.3389   -9.1711   -9.1659   -9.1652   -9.1510   -9.1462   -9.1455   -9.1086   -9.1070   -9.1063   -9.0975   -9.0957   -9.0950   -8.8307   -8.7101   -8.7097   -5.1614   -4.5604   -4.5463   -2.7499   -2.7399   -1.5125   -1.3610   -1.2735   -1.1789   -1.1664   -1.0742   -0.9419   -0.8057   -0.6924   -0.6368   -0.5375   -0.4394   -0.2970    2.2889    3.2035    3.2821    4.5985    4.6475    4.6696    4.7779    4.8022    4.8308    4.9298    5.0012    5.0380    5.1662    5.1766    5.2708    5.3249    5.3682
  2.1657  -11.5768  -11.4498  -11.4478  -10.6320  -10.6248  -10.3507   -9.1707   -9.1656   -9.1649   -9.1496   -9.1448   -9.1441   -9.1090   -9.1073   -9.1066   -9.0983   -9.0964   -9.0957   -8.8400   -8.7188   -8.7184   -5.2052   -4.5935   -4.5790   -2.7589   -2.7522   -1.4892   -1.2098   -1.1675   -1.0524   -1.0091   -0.9882   -0.8445   -0.7050   -0.5840   -0.5097   -0.4394   -0.3244   -0.2581    2.1900    3.2743    3.3021    4.6742    4.7113    4.7435    4.7550    4.8215    4.8443    4.8795    4.9294    4.9574    5.0303    5.0895    5.1329    5.1875    5.2487
  2.2213  -11.5857  -11.4570  -11.4552  -10.6423  -10.6351  -10.3580   -9.1705   -9.1654   -9.1647   -9.1487   -9.1439   -9.1433   -9.1093   -9.1076   -9.1069   -9.0987   -9.0968   -9.0961   -8.8456   -8.7240   -8.7237   -5.2317   -4.6136   -4.5989   -2.7663   -2.7598   -1.4803   -1.1189   -1.0991   -0.9771   -0.9574   -0.8703   -0.7537   -0.6631   -0.5406   -0.3944   -0.3793   -0.2453   -0.2305    2.1207    3.3014    3.3058    4.6953    4.7112    4.7198    4.7359    4.7564    4.8058    4.8158    4.9030    4.9592    4.9879    5.0385    5.0646    5.1030    5.1432
  2.2769  -11.5887  -11.4595  -11.4577  -10.6458  -10.6386  -10.3605   -9.1705   -9.1653   -9.1646   -9.1484   -9.1437   -9.1430   -9.1094   -9.1077   -9.1071   -9.0988   -9.0969   -9.0962   -8.8474   -8.7258   -8.7255   -5.2406   -4.6204   -4.6056   -2.7689   -2.7624   -1.4778   -1.0922   -1.0730   -0.9533   -0.9342   -0.8351   -0.7001   -0.6658   -0.5234   -0.3612   -0.3542   -0.2216   -0.2147    2.0954    3.3058    3.3061    4.6676    4.6982    4.7068    4.7305    4.7548    4.7871    4.8124    4.9346    4.9781    5.0086    5.0145    5.0375    5.0568    5.1333
  2.2769  -11.5887  -11.4595  -11.4577  -10.6458  -10.6386  -10.3605   -9.1705   -9.1653   -9.1646   -9.1484   -9.1437   -9.1430   -9.1094   -9.1077   -9.1071   -9.0988   -9.0969   -9.0962   -8.8474   -8.7258   -8.7255   -5.2406   -4.6204   -4.6056   -2.7689   -2.7624   -1.4778   -1.0922   -1.0730   -0.9533   -0.9342   -0.8351   -0.7001   -0.6658   -0.5234   -0.3612   -0.3542   -0.2216   -0.2147    2.0954    3.3058    3.3061    4.6694    4.7022    4.7094    4.7360    4.7416    4.7741    4.8090    4.9044    4.9768    4.9990    5.0071    5.0190    5.0755    5.1168
  2.3332  -11.5856  -11.4627  -11.4496  -10.6511  -10.6260  -10.3585   -9.1705   -9.1654   -9.1647   -9.1487   -9.1439   -9.1433   -9.1093   -9.1076   -9.1069   -9.0987   -9.0968   -9.0961   -8.8453   -8.7282   -8.7198   -5.2309   -4.6444   -4.5675   -2.8208   -2.7047   -1.4824   -1.1183   -1.0997   -0.9804   -0.9533   -0.8695   -0.7562   -0.6641   -0.5377   -0.3906   -0.3830   -0.2533   -0.2236    2.1229    3.2563    3.3492    4.6839    4.7017    4.7285    4.7353    4.7590    4.8131    4.8344    4.9480    4.9688    4.9963    5.0354    5.0759    5.1147    5.1443
  2.3895  -11.5762  -11.4618  -11.4362  -10.6516  -10.6037  -10.3525   -9.1707   -9.1656   -9.1649   -9.1496   -9.1448   -9.1441   -9.1090   -9.1073   -9.1066   -9.0983   -9.0964   -9.0957   -8.8391   -8.7274   -8.7106   -5.2022   -4.6600   -4.5103   -2.8678   -2.6414   -1.4969   -1.2023   -1.1774   -1.0629   -0.9931   -0.9776   -0.8622   -0.7168   -0.5651   -0.4873   -0.4584   -0.3415   -0.2478    2.1992    3.1952    3.3742    4.6747    4.7146    4.7306    4.7464    4.8144    4.8411    4.9031    4.9240    4.9986    5.0479    5.0846    5.1502    5.1841    5.2615
  2.4458  -11.5609  -11.4561  -11.4188  -10.6448  -10.5748  -10.3429   -9.1711   -9.1659   -9.1652   -9.1510   -9.1462   -9.1455   -9.1086   -9.1070   -9.1063   -9.0975   -9.0957   -9.0950   -8.8286   -8.7235   -8.6983   -5.1548   -4.6604   -4.4419   -2.9055   -2.5814   -1.5240   -1.3491   -1.2955   -1.1783   -1.1628   -1.0442   -0.9783   -0.8324   -0.6527   -0.5951   -0.5621   -0.4717   -0.2867    2.3098    3.1120    3.3563    4.6072    4.6309    4.6693    4.7574    4.7786    4.8551    4.9301    4.9835    5.0367    5.1252    5.1604    5.2921    5.3240    5.3985
  2.5021  -11.5401  -11.4458  -11.3980  -10.6306  -10.5402  -10.3301   -9.1716   -9.1665   -9.1658   -9.1528   -9.1480   -9.1473   -9.1084   -9.1067   -9.1060   -9.0963   -9.0944   -9.0937   -8.8141   -8.7165   -8.6831   -5.0894   -4.6456   -4.3648   -2.9330   -2.5354   -1.5718   -1.5245   -1.4654   -1.3955   -1.2955   -1.1124   -1.0974   -0.9836   -0.8583   -0.7121   -0.6351   -0.6103   -0.3427    2.4406    2.9991    3.2767    4.4155    4.4449    4.5225    4.7405    4.8510    4.8604    5.0064    5.0761    5.1477    5.2757    5.3124    5.4133    5.5134    5.5817
  2.5584  -11.5147  -11.4316  -11.3748  -10.6095  -10.5010  -10.3147   -9.1724   -9.1672   -9.1665   -9.1551   -9.1502   -9.1495   -9.1084   -9.1067   -9.1060   -9.0945   -9.0927   -9.0920   -8.7957   -8.7067   -8.6652   -5.0070   -4.6160   -4.2824   -2.9500   -2.5231   -1.6974   -1.6866   -1.6676   -1.6115   -1.4102   -1.2313   -1.1818   -1.1406   -1.0845   -0.9055   -0.7395   -0.6863   -0.4135    2.5811    2.8522    3.1368    4.0923    4.2288    4.4210    4.7196    4.8103    4.9466    4.9917    5.1649    5.1908    5.2673    5.4193    5.6362    5.7044    5.7854
  2.6147  -11.4855  -11.4141  -11.3502  -10.5819  -10.4582  -10.2976   -9.1735   -9.1683   -9.1676   -9.1575   -9.1526   -9.1519   -9.1086   -9.1069   -9.1062   -9.0922   -9.0904   -9.0897   -8.7735   -8.6945   -8.6451   -4.9090   -4.5724   -4.1988   -2.9563   -2.5740   -1.9403   -1.8940   -1.8084   -1.7409   -1.5234   -1.3600   -1.3158   -1.2756   -1.2632   -1.1167   -0.8657   -0.7457   -0.4948    2.6694    2.7244    2.9512    3.7522    4.0250    4.3084    4.6914    4.7487    4.9271    5.0307    5.1338    5.1998    5.4140    5.5097    5.6568    5.8310    5.9832
  2.6710  -11.4535  -11.3941  -11.3253  -10.5489  -10.4131  -10.2798   -9.1751   -9.1699   -9.1692   -9.1599   -9.1550   -9.1543   -9.1091   -9.1074   -9.1067   -9.0895   -9.0878   -9.0871   -8.7480   -8.6803   -8.6237   -4.7973   -4.5163   -4.1191   -2.9527   -2.7002   -2.2038   -2.1142   -1.9000   -1.8547   -1.6331   -1.5390   -1.4862   -1.3753   -1.3502   -1.3242   -0.9897   -0.8088   -0.5816    2.4576    2.7372    2.8577    3.4245    3.8597    4.1892    4.6568    4.6817    4.8504    5.0549    5.0767    5.2034    5.4556    5.5105    5.5121    5.6956    5.9821
  2.7273  -11.4200  -11.3727  -11.3011  -10.5114  -10.3671  -10.2623   -9.1771   -9.1719   -9.1712   -9.1622   -9.1572   -9.1565   -9.1098   -9.1081   -9.1074   -9.0867   -9.0850   -9.0843   -8.7197   -8.6645   -8.6017   -4.6744   -4.4496   -4.0492   -2.9409   -2.8751   -2.4563   -2.3234   -2.0802   -1.8546   -1.7423   -1.7359   -1.6065   -1.5321   -1.4498   -1.4218   -1.1088   -0.8715   -0.6694    2.2275    2.5121    2.9179    3.1802    3.7405    4.0683    4.6144    4.6181    4.7656    5.0174    5.0278    5.1798    5.2738    5.5410    5.5761    5.5905    6.0039
  2.7836  -11.3863  -11.3508  -11.2788  -10.4709  -10.3220  -10.2465   -9.1797   -9.1745   -9.1737   -9.1640   -9.1590   -9.1583   -9.1105   -9.1088   -9.1081   -9.0839   -9.0822   -9.0815   -8.6894   -8.6481   -8.5803   -4.5438   -4.3754   -3.9945   -3.0645   -2.9248   -2.6890   -2.5141   -2.2631   -1.9139   -1.8533   -1.8291   -1.7174   -1.6974   -1.5138   -1.4938   -1.2200   -0.9301   -0.7545    1.9964    2.2901    2.7198    3.2060    3.6640    3.9504    4.5555    4.5724    4.6842    4.9617    4.9650    5.1143    5.1281    5.4989    5.5679    5.5934    5.9029
  2.8399  -11.3540  -11.3292  -11.2595  -10.4288  -10.2796  -10.2336   -9.1826   -9.1774   -9.1765   -9.1654   -9.1604   -9.1597   -9.1113   -9.1096   -9.1089   -9.0812   -9.0795   -9.0788   -8.6582   -8.6317   -8.5607   -4.4101   -4.2972   -3.9587   -3.2463   -2.9125   -2.8942   -2.6819   -2.4344   -2.0412   -1.9404   -1.9101   -1.8161   -1.7512   -1.5761   -1.5558   -1.3208   -0.9816   -0.8335    1.7807    2.0847    2.4572    3.3061    3.6229    3.8402    4.5045    4.5286    4.6133    4.8850    4.9187    4.9710    5.0502    5.4572    5.5734    5.6120    5.8331
  2.8962  -11.3252  -11.3082  -11.2440  -10.3869  -10.2418  -10.2246   -9.1855   -9.1803   -9.1794   -9.1665   -9.1614   -9.1607   -9.1121   -9.1103   -9.1096   -9.0788   -9.0771   -9.0764   -8.6275   -8.6162   -8.5445   -4.2796   -4.2195   -3.9416   -3.4081   -3.0663   -2.9142   -2.8227   -2.5857   -2.1130   -2.0711   -1.9772   -1.9007   -1.7422   -1.6414   -1.6060   -1.4087   -1.0237   -0.9040    1.5928    1.9077    2.2155    3.3924    3.6092    3.7422    4.4662    4.4951    4.5575    4.8032    4.8371    4.9053    4.9515    5.4282    5.5404    5.5405    5.7075
  2.9525  -11.3033  -11.2866  -11.2333  -10.3470  -10.2229  -10.2084   -9.1882   -9.1830   -9.1821   -9.1672   -9.1622   -9.1615   -9.1127   -9.1110   -9.1103   -9.0767   -9.0751   -9.0744   -8.6039   -8.5975   -8.5329   -4.1625   -4.1467   -3.9388   -3.5425   -3.1948   -2.9758   -2.8981   -2.7115   -2.1833   -2.1270   -2.0290   -1.9695   -1.7321   -1.7122   -1.6434   -1.4819   -1.0546   -0.9641    1.4414    1.7694    2.0079    3.4515    3.6145    3.6599    4.4445    4.4814    4.5196    4.7270    4.7298    4.8408    4.9133    5.3974    5.4836    5.5220    5.6342
  3.0088  -11.2890  -11.2655  -11.2279  -10.3107  -10.2258  -10.1847   -9.1903   -9.1851   -9.1843   -9.1678   -9.1627   -9.1620   -9.1132   -9.1115   -9.1108   -9.0752   -9.0736   -9.0729   -8.5931   -8.5722   -8.5272   -4.0903   -4.0642   -3.9442   -3.6441   -3.2709   -3.0811   -2.9189   -2.8085   -2.2663   -2.0942   -2.0647   -2.0213   -1.7888   -1.7276   -1.6678   -1.5380   -1.0732   -1.0124    1.3313    1.6777    1.8414    3.4850    3.5959    3.6298    4.4432    4.4903    4.5014    4.6418    4.6599    4.7302    4.9537    5.3265    5.4587    5.5065    5.5739
  3.0651  -11.2808  -11.2484  -11.2282  -10.2797  -10.2360  -10.1697   -9.1917   -9.1865   -9.1857   -9.1681   -9.1630   -9.1623   -9.1135   -9.1118   -9.1111   -9.0743   -9.0727   -9.0720   -8.5865   -8.5513   -8.5283   -4.0492   -4.0019   -3.9533   -3.7087   -3.2878   -3.1767   -2.9260   -2.8754   -2.3169   -2.0847   -2.0546   -2.0310   -1.8702   -1.7269   -1.6804   -1.5743   -1.0786   -1.0477    1.2649    1.6379    1.7217    3.5038    3.5507    3.6448    4.4635    4.5038    4.5165    4.5750    4.6019    4.6350    5.0245    5.2244    5.4662    5.4965    5.5261
  3.1214  -11.2780  -11.2390  -11.2317  -10.2587  -10.2500  -10.1646   -9.1921   -9.1869   -9.1862   -9.1682   -9.1631   -9.1624   -9.1136   -9.1119   -9.1112   -9.0740   -9.0723   -9.0716   -8.5843   -8.5370   -8.5358   -4.0342   -3.9721   -3.9660   -3.7313   -3.2524   -3.2492   -2.9160   -2.9111   -2.3340   -2.0905   -2.0666   -1.9547   -1.9513   -1.7271   -1.6840   -1.5871   -1.0727   -1.0673    1.2427    1.6485    1.6572    3.5218    3.5224    3.6510    4.4863    4.5231    4.5315    4.5519    4.5583    4.5867    5.1141    5.1230    5.4871    5.4929    5.4930
  3.1214  -11.2780  -11.2390  -11.2317  -10.2587  -10.2500  -10.1646   -9.1921   -9.1869   -9.1862   -9.1682   -9.1631   -9.1624   -9.1136   -9.1119   -9.1112   -9.0740   -9.0723   -9.0716   -8.5843   -8.5370   -8.5358   -4.0342   -3.9721   -3.9660   -3.7313   -3.2524   -3.2492   -2.9160   -2.9111   -2.3340   -2.0905   -2.0666   -1.9547   -1.9513   -1.7271   -1.6840   -1.5871   -1.0727   -1.0673    1.2427    1.6485    1.6572    3.5218    3.5224    3.6510    4.4863    4.5231    4.5315    4.5519    4.5583    4.5867    5.1141    5.1230    5.4871    5.4929    5.4930
  3.1815  -11.2766  -11.2381  -11.2308  -10.2568  -10.2480  -10.1639   -9.1920   -9.1868   -9.1860   -9.1685   -9.1634   -9.1627   -9.1131   -9.1114   -9.1107   -9.0743   -9.0727   -9.0720   -8.5829   -8.5363   -8.5351   -4.0282   -3.9662   -3.9602   -3.7227   -3.2501   -3.2413   -2.9125   -2.9059   -2.3331   -2.1281   -2.1052   -1.9465   -1.9427   -1.7457   -1.6977   -1.6165   -1.0994   -1.0941    1.2604    1.6646    1.6743    3.5607    3.5665    3.6756    4.2142    4.2317    4.5387    4.5887    4.7813    4.7873    5.1582    5.1670    5.4206    5.5806    5.5868
  3.2417  -11.2723  -11.2355  -11.2282  -10.2510  -10.2422  -10.1621   -9.1915   -9.1863   -9.1855   -9.1695   -9.1644   -9.1636   -9.1117   -9.1100   -9.1093   -9.0753   -9.0737   -9.0730   -8.5790   -8.5344   -8.5330   -4.0105   -3.9492   -3.9432   -3.6969   -3.2389   -3.2225   -2.9013   -2.8913   -2.3325   -2.2248   -2.2028   -1.9342   -1.9274   -1.8264   -1.7088   -1.6964   -1.1750   -1.1698    1.3101    1.7102    1.7231    3.6350    3.6517    3.7410    3.9056    3.9356    4.5424    4.6958    4.9114    4.9225    5.3184    5.3264    5.3294    5.8030    5.8112
  3.3018  -11.2657  -11.2316  -11.2243  -10.2419  -10.2332  -10.1598   -9.1907   -9.1855   -9.1847   -9.1710   -9.1659   -9.1651   -9.1095   -9.1078   -9.1071   -9.0769   -9.0752   -9.0745   -8.5727   -8.5314   -8.5300   -3.9823   -3.9224   -3.9168   -3.6541   -3.2189   -3.1955   -2.8821   -2.8685   -2.3591   -2.3408   -2.3380   -1.9565   -1.9228   -1.9128   -1.8064   -1.7138   -1.2874   -1.2825    1.3838    1.7789    1.7969    3.4381    3.4462    3.8224    3.9652    3.9802    4.3479    4.9439    4.9748    4.9904    5.4258    5.5986    5.6056    6.0593    6.1880
  3.3619  -11.2573  -11.2270  -11.2197  -10.2304  -10.2216  -10.1577   -9.1896   -9.1844   -9.1837   -9.1730   -9.1679   -9.1671   -9.1067   -9.1050   -9.1043   -9.0789   -9.0773   -9.0766   -8.5643   -8.5280   -8.5264   -3.9455   -3.8889   -3.8836   -3.5948   -3.1928   -3.1633   -2.8556   -2.8385   -2.5112   -2.4920   -2.3772   -2.1120   -1.9112   -1.9060   -1.8986   -1.7224   -1.4205   -1.4158    1.4746    1.8633    1.8882    3.1172    3.1341    3.8297    4.1306    4.1984    4.2122    5.0191    5.0375    5.2742    5.7110    5.9669    5.9724    6.2165    6.2951
  3.4221  -11.2480  -11.2222  -11.2151  -10.2173  -10.2085  -10.1570   -9.1884   -9.1832   -9.1824   -9.1753   -9.1702   -9.1694   -9.1035   -9.1018   -9.1011   -9.0813   -9.0796   -9.0789   -8.5544   -8.5247   -8.5230   -3.9033   -3.8532   -3.8481   -3.5196   -3.1665   -3.1315   -2.8227   -2.8029   -2.6598   -2.6428   -2.4625   -2.2750   -1.9562   -1.8978   -1.8841   -1.7365   -1.5575   -1.5530    1.5789    1.9530    1.9866    2.8305    2.8559    3.5735    4.1599    4.4296    4.4499    5.0709    5.0894    5.6075    6.0689    6.1400    6.3976    6.4037    6.4825
  3.4822  -11.2390  -11.2179  -11.2116  -10.2042  -10.1953  -10.1591   -9.1870   -9.1818   -9.1811   -9.1776   -9.1725   -9.1717   -9.1004   -9.0987   -9.0980   -9.0837   -9.0820   -9.0813   -8.5437   -8.5223   -8.5205   -3.8604   -3.8214   -3.8162   -3.4294   -3.1534   -3.1133   -2.7862   -2.7804   -2.7734   -2.7488   -2.5852   -2.4314   -1.9513   -1.8814   -1.8682   -1.7579   -1.6826   -1.6781    1.6966    2.0251    2.0672    2.6200    2.6535    3.2439    4.2833    4.5858    4.6166    5.1451    5.1572    5.6305    6.2948    6.5936    6.6938    6.8208    6.8922
  3.5423  -11.2319  -11.2143  -11.2099  -10.1926  -10.1833  -10.1649   -9.1860   -9.1807   -9.1800   -9.1793   -9.1743   -9.1735   -9.0978   -9.0962   -9.0955   -9.0858   -9.0841   -9.0834   -8.5332   -8.5219   -8.5199   -3.8233   -3.8009   -3.7954   -3.3255   -3.1754   -3.1334   -2.8324   -2.8228   -2.7429   -2.7160   -2.7095   -2.5704   -1.9100   -1.8604   -1.8499   -1.7882   -1.7821   -1.7775    1.8300    2.0329    2.0690    2.5555    2.5831    2.9291    4.4312    4.6265    4.6675    5.2324    5.2456    5.4749    6.7571    6.9416    6.9637    7.1659    7.2538
  3.6025  -11.2291  -11.2113  -11.2111  -10.1859  -10.1741  -10.1738   -9.1860   -9.1807   -9.1800   -9.1796   -9.1746   -9.1739   -9.0967   -9.0951   -9.0944   -9.0867   -9.0850   -9.0843   -8.5258   -8.5227   -8.5221   -3.8039   -3.7943   -3.7922   -3.2317   -3.2104   -3.1891   -2.8156   -2.8128   -2.8062   -2.6976   -2.6845   -2.6674   -1.8511   -1.8493   -1.8429   -1.8307   -1.8259   -1.8215    1.9718    1.9815    1.9900    2.6446    2.6494    2.6556    4.5709    4.5945    4.6226    5.3005    5.3273    5.3335    7.1204    7.1282    7.1571    7.1892    7.3197
  3.6025  -11.2291  -11.2113  -11.2111  -10.1859  -10.1741  -10.1738   -9.1860   -9.1807   -9.1800   -9.1796   -9.1746   -9.1739   -9.0967   -9.0951   -9.0944   -9.0867   -9.0850   -9.0843   -8.5258   -8.5227   -8.5221   -3.8039   -3.7943   -3.7922   -3.2317   -3.2104   -3.1891   -2.8156   -2.8128   -2.8062   -2.6976   -2.6845   -2.6674   -1.8511   -1.8493   -1.8429   -1.8307   -1.8259   -1.8215    1.9718    1.9815    1.9900    2.6446    2.6494    2.6556    4.5709    4.5945    4.6226    5.3005    5.3273    5.3335    7.1227    7.1377    7.1768    7.1939    7.3812
  3.6559  -11.2314  -11.2154  -11.2088  -10.1956  -10.1752  -10.1691   -9.1868   -9.1815   -9.1808   -9.1786   -9.1736   -9.1728   -9.0973   -9.0957   -9.0950   -9.0861   -9.0845   -9.0838   -8.5304   -8.5276   -8.5170   -3.8191   -3.8096   -3.7889   -3.2805   -3.2453   -3.0988   -2.8704   -2.7686   -2.7600   -2.7556   -2.6504   -2.6204   -1.8749   -1.8691   -1.8657   -1.7996   -1.7961   -1.7758    1.9138    1.9183    2.1347    2.4376    2.7866    2.7908    4.4774    4.5237    4.7537    5.2005    5.3649    5.3921    6.9818    6.9926    7.1127    7.2104    7.4133
  3.7094  -11.2382  -11.2229  -11.2080  -10.2162  -10.1750  -10.1682   -9.1877   -9.1824   -9.1817   -9.1769   -9.1719   -9.1711   -9.0989   -9.0972   -9.0965   -9.0851   -9.0834   -9.0827   -8.5392   -8.5363   -8.5133   -3.8557   -3.8456   -3.7963   -3.3137   -3.2811   -2.9932   -2.8928   -2.7994   -2.7132   -2.6965   -2.5876   -2.5586   -1.9083   -1.8709   -1.8627   -1.7624   -1.7576   -1.6959    1.8769    1.8835    2.2639    2.3087    2.9539    2.9641    4.3587    4.4041    4.9180    5.1022    5.4056    5.4372    6.7657    6.7892    6.8287    7.1075    7.1536
  3.7629  -11.2492  -11.2342  -11.2095  -10.2431  -10.1787  -10.1719   -9.1881   -9.1829   -9.1822   -9.1750   -9.1699   -9.1692   -9.1006   -9.0990   -9.0983   -9.0840   -9.0824   -9.0817   -8.5517   -8.5486   -8.5129   -3.9121   -3.9013   -3.8135   -3.3211   -3.2909   -2.9281   -2.8849   -2.7708   -2.6594   -2.6374   -2.5001   -2.4733   -1.9470   -1.8444   -1.8329   -1.7168   -1.7071   -1.6073    1.8752    1.8895    2.1397    2.4968    3.1427    3.1580    4.2310    4.2751    5.0223    5.0865    5.4334    5.4679    6.5395    6.5934    6.6526    6.8533    6.9710
  3.8163  -11.2644  -11.2492  -11.2140  -10.2757  -10.1872  -10.1804   -9.1881   -9.1828   -9.1821   -9.1729   -9.1678   -9.1671   -9.1023   -9.1007   -9.1000   -9.0834   -9.0818   -9.0811   -8.5677   -8.5644   -8.5162   -3.9872   -3.9759   -3.8350   -3.2971   -3.2688   -2.9154   -2.8542   -2.6664   -2.6025   -2.5777   -2.3898   -2.3653   -1.9742   -1.8044   -1.7899   -1.6571   -1.6440   -1.5110    1.9137    1.9349    2.0607    2.7063    3.3472    3.3673    4.1041    4.1482    4.9593    5.2533    5.4477    5.4835    6.3206    6.3959    6.4011    6.6223    6.7140
  3.8698  -11.2833  -11.2679  -11.2216  -10.3134  -10.2004  -10.1938   -9.1874   -9.1822   -9.1814   -9.1707   -9.1657   -9.1649   -9.1038   -9.1021   -9.1014   -9.0833   -9.0816   -9.0809   -8.5870   -8.5833   -8.5233   -4.0784   -4.0666   -3.8565   -3.2392   -3.2127   -2.9166   -2.8011   -2.5408   -2.5331   -2.5082   -2.2632   -2.2411   -1.9786   -1.7609   -1.7453   -1.5793   -1.5662   -1.4077    1.9910    2.0186    2.0300    2.9346    3.5596    3.5867    3.9866    4.0333    4.9108    5.4089    5.4489    5.4834    6.1264    6.2046    6.2419    6.3997    6.4399
  3.9233  -11.3057  -11.2901  -11.2323  -10.3551  -10.2181  -10.2117   -9.1863   -9.1810   -9.1803   -9.1685   -9.1634   -9.1627   -9.1050   -9.1033   -9.1026   -9.0837   -9.0820   -9.0813   -8.6087   -8.6049   -8.5341   -4.1816   -4.1692   -3.8767   -3.1479   -3.1231   -2.9243   -2.7289   -2.4470   -2.4228   -2.4099   -2.1256   -2.1061   -1.9473   -1.7210   -1.7057   -1.4833   -1.4732   -1.2980    2.0470    2.1037    2.1369    3.1805    3.7446    3.7868    3.9114    3.9638    4.8742    5.4388    5.4679    5.5691    6.0112    6.0360    6.0523    6.1750    6.2111
  3.9767  -11.3310  -11.3150  -11.2458  -10.3999  -10.2397  -10.2334   -9.1847   -9.1795   -9.1787   -9.1662   -9.1612   -9.1605   -9.1060   -9.1043   -9.1036   -9.0846   -9.0829   -9.0822   -8.6322   -8.6281   -8.5481   -4.2921   -4.2791   -3.8966   -3.0256   -3.0030   -2.9432   -2.6375   -2.3386   -2.3162   -2.2804   -1.9810   -1.9644   -1.8726   -1.6872   -1.6724   -1.3731   -1.3672   -1.1828    2.1092    2.2460    2.2836    3.4417    3.7468    3.7758    4.0777    4.0873    4.8471    5.4201    5.4375    5.5731    5.8502    5.8656    5.9468    5.9747    6.0437
  4.0302  -11.3586  -11.3422  -11.2617  -10.4464  -10.2642  -10.2581   -9.1829   -9.1777   -9.1769   -9.1639   -9.1589   -9.1582   -9.1066   -9.1049   -9.1042   -9.0860   -9.0843   -9.0836   -8.6565   -8.6523   -8.5646   -4.4054   -4.3917   -3.9180   -2.9795   -2.8752   -2.8543   -2.5256   -2.2080   -2.1892   -2.1461   -1.8329   -1.8192   -1.7576   -1.6582   -1.6436   -1.2546   -1.2507   -1.0633    2.2124    2.4079    2.4483    3.6819    3.7141    3.7165    4.3051    4.3067    4.8275    5.3966    5.4010    5.4826    5.6983    5.7222    5.7598    5.9080    6.0070
  4.0836  -11.3874  -11.3707  -11.2793  -10.4933  -10.2907  -10.2849   -9.1809   -9.1757   -9.1749   -9.1616   -9.1567   -9.1559   -9.1070   -9.1053   -9.1046   -9.0877   -9.0860   -9.0853   -8.6809   -8.6764   -8.5827   -4.5174   -4.5032   -3.9427   -3.0266   -2.7033   -2.6856   -2.3919   -2.0576   -2.0438   -2.0024   -1.6867   -1.6753   -1.6264   -1.6146   -1.6124   -1.1340   -1.1254   -0.9412    2.3511    2.5717    2.6126    3.6496    3.6804    3.9959    4.5214    4.5232    4.8135    5.3422    5.3533    5.3663    5.5536    5.5598    5.5762    5.7847    6.1218
