#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  86  96
# Band-Index    1
   3.61945    -44.081866    -44.081867
   3.67618    -44.081866    -44.081867
   3.67618    -44.081866    -44.081867
   3.73806    -44.081942    -44.081944
   3.79995    -44.082032    -44.082034
   3.86183    -44.082116    -44.082118
   3.92371    -44.082185    -44.082187
   3.98560    -44.082232    -44.082234
   4.04748    -44.082271    -44.082272
   4.04748    -44.082271    -44.082272
   4.10421    -44.082271    -44.082272
   4.16094    -44.082271    -44.082273
   4.21767    -44.082272    -44.082273
   4.27441    -44.082271    -44.082272
   4.33114    -44.082269    -44.082271
   4.38787    -44.082268    -44.082269
   4.44460    -44.082269    -44.082271
   4.50133    -44.082271    -44.082273
 
# Band-Index    4
   4.50133    -44.082241    -44.082243
   4.44460    -44.082242    -44.082244
   4.38787    -44.082242    -44.082244
   4.33114    -44.082243    -44.082245
   4.27441    -44.082244    -44.082246
   4.21767    -44.082245    -44.082246
   4.16094    -44.082245    -44.082247
   4.10421    -44.082246    -44.082248
   4.04748    -44.082249    -44.082251
   4.04748    -44.082249    -44.082251
   3.98560    -44.082110    -44.082112
   3.92371    -44.081947    -44.081949
   3.86183    -44.081844    -44.081846
   3.79995    -44.081803    -44.081804
   3.73806    -44.081815    -44.081816
   3.67618    -44.081863    -44.081865
   3.67618    -44.081863    -44.081865
   3.61945    -44.081863    -44.081865
   3.56272    -44.081863    -44.081866
   3.50598    -44.081865    -44.081867
   3.44925    -44.081862    -44.081865
   3.39252    -44.081859    -44.081861
   3.33579    -44.081858    -44.081860
   3.27906    -44.081856    -44.081859
   3.22233    -44.081856    -44.081859
   3.22233    -44.081856    -44.081859
   3.16566    -44.081873    -44.081875
   3.10899    -44.081919    -44.081922
   3.05233    -44.081996    -44.081998
   2.99566    -44.082100    -44.082102
   2.93899    -44.082230    -44.082232
   2.88233    -44.082381    -44.082383
   2.82566    -44.082549    -44.082552
   2.76900    -44.082735    -44.082737
   2.71233    -44.082929    -44.082931
   2.65566    -44.083111    -44.083114
   2.59900    -44.083214    -44.083217
   2.59900    -44.083214    -44.083217
   2.53711    -44.083073    -44.083076
   2.47523    -44.082853    -44.082856
   2.41334    -44.082652    -44.082654
   2.35146    -44.082493    -44.082495
   2.28958    -44.082393    -44.082395
   2.22769    -44.082361    -44.082364
   2.22769    -44.082361    -44.082364
   2.17103    -44.082343    -44.082345
   2.11436    -44.082326    -44.082328
   2.05769    -44.082310    -44.082311
   2.00103    -44.082295    -44.082297
   1.94436    -44.082281    -44.082283
   1.88769    -44.082268    -44.082270
   1.83103    -44.082258    -44.082260
   1.77436    -44.082249    -44.082251
   1.71769    -44.082243    -44.082245
   1.66103    -44.082242    -44.082243
   1.60436    -44.082241    -44.082243
   1.60436    -44.082241    -44.082243
   1.54281    -44.082242    -44.082244
   1.48125    -44.082249    -44.082251
   1.41970    -44.082264    -44.082266
   1.35814    -44.082283    -44.082284
   1.29659    -44.082307    -44.082309
   1.23504    -44.082331    -44.082333
   1.17348    -44.082355    -44.082357
   1.17348    -44.082355    -44.082357
   1.11160    -44.082392    -44.082394
   1.04972    -44.082492    -44.082495
   0.98783    -44.082650    -44.082652
   0.92595    -44.082854    -44.082856
   0.86406    -44.083076    -44.083079
   0.80218    -44.083216    -44.083218
   0.80218    -44.083216    -44.083218
   0.74063    -44.083010    -44.083012
   0.67907    -44.082709    -44.082711
   0.61752    -44.082428    -44.082430
   0.55596    -44.082188    -44.082191
   0.49441    -44.082007    -44.082009
   0.43286    -44.081895    -44.081897
   0.37130    -44.081856    -44.081859
   0.37130    -44.081856    -44.081859
   0.30942    -44.081807    -44.081809
   0.24754    -44.081796    -44.081798
   0.18565    -44.081836    -44.081838
   0.12377    -44.081938    -44.081939
   0.06188    -44.082105    -44.082106
   0.00000    -44.082241    -44.082243
 
# Band-Index    5
   0.00000    -23.696101    -23.696103
   0.06188    -23.695605    -23.695607
   0.12377    -23.694159    -23.694160
   0.18565    -23.691859    -23.691861
   0.24754    -23.688834    -23.688836
   0.30942    -23.685256    -23.685257
   0.37130    -23.681313    -23.681315
   0.37130    -23.681313    -23.681315
   0.43286    -23.681905    -23.681906
   0.49441    -23.682803    -23.682805
   0.55596    -23.683435    -23.683437
   0.61752    -23.683719    -23.683720
   0.67907    -23.683716    -23.683717
   0.74063    -23.683603    -23.683604
   0.80218    -23.683544    -23.683546
   0.80218    -23.683544    -23.683546
   0.86406    -23.684717    -23.684719
   0.92595    -23.687366    -23.687367
   0.98783    -23.690322    -23.690323
   1.04972    -23.692856    -23.692857
   1.11160    -23.694540    -23.694541
   1.17348    -23.695128    -23.695129
   1.17348    -23.695128    -23.695129
   1.23504    -23.695015    -23.695017
   1.29659    -23.694428    -23.694430
   1.35814    -23.693552    -23.693554
   1.41970    -23.693567    -23.693568
   1.48125    -23.694556    -23.694558
   1.54281    -23.695647    -23.695648
   1.60436    -23.696101    -23.696103
   1.60436    -23.696101    -23.696103
   1.66103    -23.695902    -23.695904
   1.71769    -23.695361    -23.695362
   1.77436    -23.694601    -23.694602
   1.83103    -23.693843    -23.693844
   1.88769    -23.693323    -23.693325
   1.94436    -23.693452    -23.693454
   2.00103    -23.694027    -23.694028
   2.05769    -23.694526    -23.694527
   2.11436    -23.694877    -23.694879
   2.17103    -23.695064    -23.695065
   2.22769    -23.695038    -23.695039
   2.22769    -23.695038    -23.695039
   2.28958    -23.694445    -23.694446
   2.35146    -23.692759    -23.692760
   2.41334    -23.690236    -23.690238
   2.47523    -23.687294    -23.687296
   2.53711    -23.684644    -23.684646
   2.59900    -23.683466    -23.683467
   2.59900    -23.683466    -23.683467
   2.65566    -23.683498    -23.683500
   2.71233    -23.683574    -23.683576
   2.76900    -23.683668    -23.683670
   2.82566    -23.683711    -23.683712
   2.88233    -23.683666    -23.683668
   2.93899    -23.683503    -23.683505
   2.99566    -23.683194    -23.683195
   3.05233    -23.682736    -23.682737
   3.10899    -23.682164    -23.682165
   3.16566    -23.681596    -23.681598
   3.22233    -23.681313    -23.681315
   3.22233    -23.681313    -23.681315
   3.27906    -23.681311    -23.681312
   3.33579    -23.681289    -23.681291
   3.39252    -23.681264    -23.681266
   3.44925    -23.681236    -23.681238
   3.50598    -23.681206    -23.681208
   3.56272    -23.681184    -23.681186
   3.61945    -23.681162    -23.681163
   3.67618    -23.681159    -23.681161
   3.67618    -23.681159    -23.681161
   3.73806    -23.685067    -23.685069
   3.79995    -23.688619    -23.688621
   3.86183    -23.691625    -23.691627
   3.92371    -23.693911    -23.693913
   3.98560    -23.695347    -23.695348
   4.04748    -23.695836    -23.695837
   4.04748    -23.695836    -23.695837
   4.10421    -23.695842    -23.695844
   4.16094    -23.695870    -23.695872
   4.21767    -23.695913    -23.695914
   4.27441    -23.695959    -23.695960
   4.33114    -23.696012    -23.696014
   4.38787    -23.696055    -23.696056
   4.44460    -23.696089    -23.696090
   4.50133    -23.696101    -23.696103
 
# Band-Index    6
   4.50133    -23.691221    -23.691223
   4.44460    -23.691231    -23.691233
   4.38787    -23.691258    -23.691259
   4.33114    -23.691291    -23.691292
   4.27441    -23.691330    -23.691332
   4.21767    -23.691375    -23.691376
   4.16094    -23.691410    -23.691412
   4.10421    -23.691418    -23.691419
   4.04748    -23.691419    -23.691420
   4.04748    -23.691419    -23.691420
   3.98560    -23.690942    -23.690943
   3.92371    -23.689555    -23.689557
   3.86183    -23.687412    -23.687413
   3.79995    -23.684722    -23.684723
   3.73806    -23.681726    -23.681727
   3.67618    -23.681157    -23.681159
   3.67618    -23.681157    -23.681159
   3.61945    -23.681160    -23.681161
   3.56272    -23.681182    -23.681183
   3.50598    -23.681204    -23.681205
   3.44925    -23.681234    -23.681236
   3.39252    -23.681262    -23.681264
   3.33579    -23.681287    -23.681289
   3.27906    -23.681309    -23.681310
   3.22233    -23.681311    -23.681313
   3.22233    -23.681311    -23.681313
   3.16566    -23.681595    -23.681596
   3.10899    -23.682163    -23.682164
   3.05233    -23.682735    -23.682736
   2.99566    -23.683193    -23.683195
   2.93899    -23.683503    -23.683504
   2.88233    -23.683666    -23.683667
   2.82566    -23.683710    -23.683712
   2.76900    -23.683668    -23.683669
   2.71233    -23.683573    -23.683575
   2.65566    -23.683498    -23.683499
   2.59900    -23.683465    -23.683467
   2.59900    -23.683465    -23.683467
   2.53711    -23.684644    -23.684645
   2.47523    -23.687294    -23.687295
   2.41334    -23.690236    -23.690237
   2.35146    -23.692758    -23.692760
   2.28958    -23.694444    -23.694446
   2.22769    -23.695037    -23.695039
   2.22769    -23.695037    -23.695039
   2.17103    -23.694802    -23.694803
   2.11436    -23.694388    -23.694390
   2.05769    -23.693901    -23.693902
   2.00103    -23.693443    -23.693445
   1.94436    -23.693202    -23.693203
   1.88769    -23.692864    -23.692865
   1.83103    -23.692317    -23.692318
   1.77436    -23.691857    -23.691858
   1.71769    -23.691509    -23.691510
   1.66103    -23.691297    -23.691299
   1.60436    -23.691221    -23.691223
   1.60436    -23.691221    -23.691223
   1.54281    -23.691379    -23.691381
   1.48125    -23.691858    -23.691859
   1.41970    -23.692617    -23.692618
   1.35814    -23.693417    -23.693418
   1.29659    -23.694004    -23.694005
   1.23504    -23.694730    -23.694731
   1.17348    -23.695127    -23.695129
   1.17348    -23.695127    -23.695129
   1.11160    -23.694539    -23.694541
   1.04972    -23.692855    -23.692857
   0.98783    -23.690321    -23.690323
   0.92595    -23.687365    -23.687367
   0.86406    -23.684717    -23.684718
   0.80218    -23.683544    -23.683545
   0.80218    -23.683544    -23.683545
   0.74063    -23.683602    -23.683604
   0.67907    -23.683715    -23.683717
   0.61752    -23.683718    -23.683720
   0.55596    -23.683434    -23.683436
   0.49441    -23.682802    -23.682804
   0.43286    -23.681903    -23.681905
   0.37130    -23.681311    -23.681313
   0.37130    -23.681311    -23.681313
   0.30942    -23.681553    -23.681555
   0.24754    -23.684534    -23.684536
   0.18565    -23.687215    -23.687216
   0.12377    -23.689355    -23.689356
   0.06188    -23.690743    -23.690745
   0.00000    -23.691221    -23.691223
 
# Band-Index    7
   0.00000    -23.671027    -23.671028
   0.06188    -23.670596    -23.670598
   0.12377    -23.669350    -23.669352
   0.18565    -23.670598    -23.670600
   0.24754    -23.673447    -23.673448
   0.30942    -23.677263    -23.677265
   0.37130    -23.678493    -23.678495
   0.37130    -23.678493    -23.678495
   0.43286    -23.677713    -23.677715
   0.49441    -23.676261    -23.676262
   0.55596    -23.674788    -23.674790
   0.61752    -23.673547    -23.673548
   0.67907    -23.672652    -23.672653
   0.74063    -23.672152    -23.672153
   0.80218    -23.672001    -23.672002
   0.80218    -23.672001    -23.672002
   0.86406    -23.671186    -23.671188
   0.92595    -23.669518    -23.669520
   0.98783    -23.667908    -23.667910
   1.04972    -23.666715    -23.666717
   1.11160    -23.666020    -23.666022
   1.17348    -23.665797    -23.665799
   1.17348    -23.665797    -23.665799
   1.23504    -23.666395    -23.666397
   1.29659    -23.667191    -23.667193
   1.35814    -23.670624    -23.670626
   1.41970    -23.672727    -23.672729
   1.48125    -23.672783    -23.672785
   1.54281    -23.671718    -23.671720
   1.60436    -23.671027    -23.671028
   1.60436    -23.671027    -23.671028
   1.66103    -23.671337    -23.671338
   1.71769    -23.672046    -23.672048
   1.77436    -23.672728    -23.672730
   1.83103    -23.672992    -23.672994
   1.88769    -23.672511    -23.672512
   1.94436    -23.671146    -23.671148
   2.00103    -23.669049    -23.669050
   2.05769    -23.667004    -23.667006
   2.11436    -23.666650    -23.666652
   2.17103    -23.666254    -23.666256
   2.22769    -23.665870    -23.665872
   2.22769    -23.665870    -23.665872
   2.28958    -23.666086    -23.666087
   2.35146    -23.666769    -23.666771
   2.41334    -23.667959    -23.667960
   2.47523    -23.669570    -23.669572
   2.53711    -23.671248    -23.671250
   2.59900    -23.672066    -23.672068
   2.59900    -23.672066    -23.672068
   2.65566    -23.672124    -23.672126
   2.71233    -23.672304    -23.672306
   2.76900    -23.672634    -23.672636
   2.82566    -23.673111    -23.673113
   2.88233    -23.673749    -23.673750
   2.93899    -23.674531    -23.674533
   2.99566    -23.675421    -23.675423
   3.05233    -23.676379    -23.676381
   3.10899    -23.677322    -23.677324
   3.16566    -23.678130    -23.678131
   3.22233    -23.678493    -23.678495
   3.22233    -23.678493    -23.678495
   3.27906    -23.678497    -23.678499
   3.33579    -23.678511    -23.678513
   3.39252    -23.678537    -23.678539
   3.44925    -23.678566    -23.678568
   3.50598    -23.678596    -23.678598
   3.56272    -23.678628    -23.678630
   3.61945    -23.678639    -23.678641
   3.67618    -23.678645    -23.678646
   3.67618    -23.678645    -23.678646
   3.73806    -23.677143    -23.677145
   3.79995    -23.673386    -23.673387
   3.86183    -23.670643    -23.670645
   3.92371    -23.669335    -23.669337
   3.98560    -23.670577    -23.670579
   4.04748    -23.671015    -23.671017
   4.04748    -23.671015    -23.671017
   4.10421    -23.671014    -23.671016
   4.16094    -23.671026    -23.671027
   4.21767    -23.671022    -23.671024
   4.27441    -23.671018    -23.671019
   4.33114    -23.671019    -23.671021
   4.38787    -23.671026    -23.671027
   4.44460    -23.671030    -23.671032
   4.50133    -23.671027    -23.671028
 
# Band-Index    8
   4.50133    -23.666908    -23.666910
   4.44460    -23.666902    -23.666904
   4.38787    -23.666899    -23.666901
   4.33114    -23.666899    -23.666901
   4.27441    -23.666897    -23.666898
   4.21767    -23.666896    -23.666898
   4.16094    -23.666898    -23.666900
   4.10421    -23.666886    -23.666887
   4.04748    -23.666886    -23.666888
   4.04748    -23.666886    -23.666888
   3.98560    -23.667374    -23.667376
   3.92371    -23.668682    -23.668684
   3.86183    -23.669829    -23.669830
   3.79995    -23.672777    -23.672779
   3.73806    -23.675632    -23.675634
   3.67618    -23.678643    -23.678644
   3.67618    -23.678643    -23.678644
   3.61945    -23.678637    -23.678638
   3.56272    -23.678626    -23.678628
   3.50598    -23.678594    -23.678595
   3.44925    -23.678564    -23.678565
   3.39252    -23.678535    -23.678537
   3.33579    -23.678509    -23.678510
   3.27906    -23.678495    -23.678496
   3.22233    -23.678491    -23.678493
   3.22233    -23.678491    -23.678493
   3.16566    -23.678128    -23.678130
   3.10899    -23.677321    -23.677323
   3.05233    -23.676378    -23.676380
   2.99566    -23.675420    -23.675422
   2.93899    -23.674530    -23.674532
   2.88233    -23.673748    -23.673750
   2.82566    -23.673110    -23.673112
