Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
P$_p$,-21.00654917723125,0.0,0.0
P$_p$,-21.001549177231247,0.0,0.0
P$_p$,-20.996549177231252,0.0,0.0
P$_p$,-20.99154917723125,0.0,0.0
P$_p$,-20.986549177231247,0.0,0.0
P$_p$,-20.98154917723125,0.0,0.0
P$_p$,-20.97654917723125,0.0,0.0
P$_p$,-20.971549177231253,0.0,0.0
P$_p$,-20.96654917723125,0.0,0.0
P$_p$,-20.961549177231248,0.0,0.0
P$_p$,-20.956549177231253,0.0,0.0
P$_p$,-20.95154917723125,0.0,0.0
P$_p$,-20.946549177231248,0.0,0.0
P$_p$,-20.941549177231252,0.0,0.0
P$_p$,-20.93654917723125,0.0,0.0
P$_p$,-20.931549177231247,0.0,0.0
P$_p$,-20.92654917723125,0.0,0.0
P$_p$,-20.92154917723125,0.0,0.0
P$_p$,-20.916549177231254,0.0,0.0
P$_p$,-20.91154917723125,0.0,0.0
P$_p$,-20.90654917723125,0.0,0.0
P$_p$,-20.901549177231253,0.0,0.0
P$_p$,-20.89654917723125,0.0,0.0
P$_p$,-20.891549177231248,0.0,0.0
P$_p$,-20.886549177231252,0.0,0.0
P$_p$,-20.88154917723125,0.0,0.0
P$_p$,-20.876549177231247,0.0,0.0
P$_p$,-20.871549177231252,0.0,0.0
P$_p$,-20.86654917723125,0.0,0.0
P$_p$,-20.861549177231247,0.0,0.0
P$_p$,-20.85654917723125,0.0,0.0
P$_p$,-20.85154917723125,0.0,0.0
P$_p$,-20.846549177231253,0.0,0.0
P$_p$,-20.84154917723125,0.0,0.0
P$_p$,-20.836549177231248,0.0,0.0
P$_p$,-20.831549177231253,0.0,0.0
P$_p$,-20.82654917723125,0.0,0.0
P$_p$,-20.821549177231248,0.0,0.0
P$_p$,-20.816549177231252,0.0,0.0
P$_p$,-20.81154917723125,0.0,0.0
P$_p$,-20.806549177231247,0.0,0.0
P$_p$,-20.80154917723125,0.0,0.0
P$_p$,-20.79654917723125,0.0,0.0
P$_p$,-20.791549177231254,0.0,0.0
P$_p$,-20.78654917723125,0.0,0.0
P$_p$,-20.78154917723125,0.0,0.0
P$_p$,-20.776549177231253,0.0,0.0
P$_p$,-20.77154917723125,0.0,0.0
P$_p$,-20.766549177231248,0.0,0.0
P$_p$,-20.761549177231252,0.0,0.0
P$_p$,-20.75654917723125,0.0,0.0
P$_p$,-20.751549177231247,0.0,0.0
P$_p$,-20.746549177231252,0.0,0.0
P$_p$,-20.74154917723125,0.0,0.0
P$_p$,-20.736549177231247,0.0,0.0
P$_p$,-20.73154917723125,0.0,0.0
P$_p$,-20.72654917723125,0.0,0.0
P$_p$,-20.721549177231253,0.0,0.0
P$_p$,-20.71654917723125,0.0,0.0
P$_p$,-20.711549177231248,0.0,0.0
P$_p$,-20.706549177231253,0.0,0.0
P$_p$,-20.70154917723125,0.0,0.0
P$_p$,-20.696549177231248,0.0,0.0
P$_p$,-20.691549177231252,0.0,0.0
P$_p$,-20.68654917723125,0.0,0.0
P$_p$,-20.681549177231247,0.0,0.0
P$_p$,-20.67654917723125,0.0,0.0
P$_p$,-20.67154917723125,0.0,0.0
P$_p$,-20.666549177231254,0.0,0.0
P$_p$,-20.66154917723125,0.0,0.0
P$_p$,-20.65654917723125,0.0,0.0
P$_p$,-20.651549177231253,0.0,0.0
P$_p$,-20.64654917723125,0.0,0.0
P$_p$,-20.641549177231248,0.0,0.0
P$_p$,-20.636549177231252,0.0,0.0
P$_p$,-20.63154917723125,0.0,0.0
P$_p$,-20.626549177231247,0.0,0.0
P$_p$,-20.621549177231252,0.0,0.0
P$_p$,-20.61654917723125,0.0,0.0
P$_p$,-20.611549177231247,0.0,0.0
P$_p$,-20.60654917723125,0.0,0.0
P$_p$,-20.60154917723125,0.0,0.0
P$_p$,-20.596549177231253,0.0,0.0
P$_p$,-20.59154917723125,0.0,0.0
P$_p$,-20.586549177231248,0.0,0.0
P$_p$,-20.581549177231253,0.0,0.0
P$_p$,-20.57654917723125,0.0,0.0
P$_p$,-20.571549177231248,0.0,0.0
P$_p$,-20.566549177231252,0.0,0.0
P$_p$,-20.56154917723125,0.0,0.0
P$_p$,-20.556549177231247,0.0,0.0
P$_p$,-20.55154917723125,0.0,0.0
P$_p$,-20.54654917723125,0.0,0.0
P$_p$,-20.541549177231254,0.0,0.0
P$_p$,-20.53654917723125,0.0,0.0
P$_p$,-20.53154917723125,0.0,0.0
P$_p$,-20.526549177231253,0.0,0.0
P$_p$,-20.52154917723125,0.0,0.0
P$_p$,-20.516549177231248,0.0,0.0
P$_p$,-20.511549177231252,0.0,0.0
P$_p$,-20.50654917723125,0.0,0.0
P$_p$,-20.501549177231247,0.0,0.0
P$_p$,-20.496549177231252,0.0,0.0
P$_p$,-20.49154917723125,0.0,0.0
P$_p$,-20.486549177231247,0.0,0.0
P$_p$,-20.48154917723125,0.0,0.0
P$_p$,-20.476449177231252,0.0,0.0
P$_p$,-20.47144917723125,0.0,0.0
P$_p$,-20.466449177231247,0.0,0.0
P$_p$,-20.461449177231252,0.0,0.0
P$_p$,-20.45644917723125,0.0,0.0
P$_p$,-20.451449177231247,0.0,0.0
P$_p$,-20.44644917723125,0.0,0.0
P$_p$,-20.44144917723125,0.0,0.0
P$_p$,-20.436449177231253,0.0,0.0
P$_p$,-20.43144917723125,0.0,0.0
P$_p$,-20.426449177231248,0.0,0.0
P$_p$,-20.421449177231253,0.0,0.0
P$_p$,-20.41644917723125,0.0,0.0
P$_p$,-20.411449177231248,0.0,0.0
P$_p$,-20.406449177231252,0.0,0.0
P$_p$,-20.40144917723125,0.0,0.0
P$_p$,-20.396449177231247,0.0,0.0
P$_p$,-20.39144917723125,0.0,0.0
P$_p$,-20.38644917723125,0.0,0.0
P$_p$,-20.381449177231246,0.0,0.0
P$_p$,-20.37644917723125,0.0,0.0
P$_p$,-20.37144917723125,0.0,0.0
P$_p$,-20.366449177231253,0.0,0.0
P$_p$,-20.36144917723125,0.0,0.0
P$_p$,-20.356449177231248,0.0,0.0
P$_p$,-20.351449177231252,0.0,0.0
P$_p$,-20.34644917723125,0.0,0.0
P$_p$,-20.341449177231247,0.0,0.0
P$_p$,-20.336449177231252,0.0,0.0
P$_p$,-20.33144917723125,0.0,0.0
