#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  98  96
# Band-Index    1
   2.50717    -36.160854    -36.160857
   2.45249    -36.159879    -36.159882
   2.39780    -36.158890    -36.158893
   2.34312    -36.157931    -36.157934
   2.28844    -36.157014    -36.157017
   2.23375    -36.156152    -36.156155
   2.17907    -36.155362    -36.155365
   2.12439    -36.154650    -36.154653
   2.06971    -36.154023    -36.154026
   2.01502    -36.153375    -36.153378
   1.96034    -36.151886    -36.151889
   1.90566    -36.150752    -36.150755
   1.85097    -36.150059    -36.150062
   1.79629    -36.149826    -36.149829
   1.79629    -36.149826    -36.149829
   1.73496    -36.150440    -36.150443
   1.67364    -36.152242    -36.152245
   1.61231    -36.153959    -36.153962
   1.55098    -36.155006    -36.155009
   1.48965    -36.156276    -36.156280
   1.42832    -36.157720    -36.157723
   1.36700    -36.159285    -36.159288
   1.30567    -36.160882    -36.160885
   1.30567    -36.160882    -36.160885
   1.24745    -36.161143    -36.161146
   1.18923    -36.161905    -36.161908
   1.13102    -36.163126    -36.163129
   1.07280    -36.164742    -36.164745
   1.01458    -36.166646    -36.166649
   0.95636    -36.168644    -36.168647
   0.89815    -36.169903    -36.169905
   0.89815    -36.169903    -36.169905
   0.83682    -36.166105    -36.166108
   0.77549    -36.161791    -36.161794
   0.71416    -36.157780    -36.157783
   0.65283    -36.154252    -36.154255
   0.59151    -36.151354    -36.151357
   0.53018    -36.149196    -36.149199
   0.46885    -36.147867    -36.147870
   0.40752    -36.147420    -36.147423
   0.40752    -36.147420    -36.147423
   0.34931    -36.147534    -36.147537
   0.29109    -36.147877    -36.147880
   0.23287    -36.148411    -36.148413
   0.17465    -36.149004    -36.149007
   0.11644    -36.149465    -36.149468
   0.05822    -36.149735    -36.149738
   0.00000    -36.149826    -36.149829
 
# Band-Index    5
   0.00000    -17.685542    -17.685542
   0.05822    -17.682153    -17.682153
   0.11644    -17.672028    -17.672029
   0.17465    -17.655327    -17.655328
   0.23287    -17.632358    -17.632359
   0.29109    -17.603571    -17.603572
   0.34931    -17.569653    -17.569653
   0.40752    -17.531912    -17.531913
   0.40752    -17.531912    -17.531913
   0.46885    -17.533078    -17.533078
   0.53018    -17.535443    -17.535443
   0.59151    -17.536499    -17.536499
   0.65283    -17.533905    -17.533905
   0.71416    -17.526167    -17.526167
   0.77549    -17.512790    -17.512791
   0.83682    -17.494319    -17.494319
   0.89815    -17.477882    -17.477882
   0.89815    -17.477882    -17.477882
   0.95636    -17.514121    -17.514121
   1.01458    -17.555038    -17.555038
   1.07280    -17.591479    -17.591479
   1.13102    -17.621608    -17.621608
   1.18923    -17.644070    -17.644070
   1.24745    -17.657925    -17.657925
   1.30567    -17.662609    -17.662609
   1.30567    -17.662609    -17.662609
   1.36700    -17.663570    -17.663569
   1.42832    -17.655408    -17.655408
   1.48965    -17.639059    -17.639059
   1.55098    -17.620505    -17.620505
   1.61231    -17.633241    -17.633241
   1.67364    -17.660887    -17.660888
   1.73496    -17.679269    -17.679269
   1.79629    -17.685542    -17.685542
   1.79629    -17.685542    -17.685542
   1.85097    -17.682633    -17.682634
   1.90566    -17.673982    -17.673982
   1.96034    -17.659816    -17.659816
   2.01502    -17.640627    -17.640628
   2.06971    -17.617647    -17.617647
   2.12439    -17.598582    -17.598582
   2.17907    -17.604755    -17.604755
   2.23375    -17.615968    -17.615967
   2.28844    -17.626599    -17.626599
   2.34312    -17.635224    -17.635224
   2.39780    -17.641452    -17.641452
   2.45249    -17.645178    -17.645178
   2.50717    -17.646377    -17.646377
