#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  75  32
# Band-Index    1
   3.80158    -28.105372    -28.105440
   3.74456    -28.105336    -28.105385
   3.68755    -28.105266    -28.105295
   3.63053    -28.105164    -28.105178
   3.57351    -28.105042    -28.105045
   3.51649    -28.104908    -28.104906
   3.45948    -28.104778    -28.104772
   3.40246    -28.104660    -28.104653
   3.34544    -28.104563    -28.104556
   3.28842    -28.104502    -28.104495
   3.23141    -28.104481    -28.104474
   3.23141    -28.104481    -28.104474
   3.16267    -28.104579    -28.104581
   3.09394    -28.104785    -28.104812
   3.02521    -28.104947    -28.104997
   2.95648    -28.105022    -28.105085
   2.88775    -28.105047    -28.105116
   2.88775    -28.105715    -28.105785
   2.83306    -28.105644    -28.105712
   2.77837    -28.105565    -28.105630
   2.72368    -28.105482    -28.105544
   2.66899    -28.105397    -28.105455
   2.61430    -28.105313    -28.105368
   2.55961    -28.105236    -28.105287
   2.50492    -28.105173    -28.105221
   2.45023    -28.105130    -28.105175
   2.39554    -28.105115    -28.105158
   2.34085    -28.105131    -28.105175
   2.28616    -28.105182    -28.105230
   2.23147    -28.105261    -28.105317
   2.17678    -28.105345    -28.105416
   2.12209    -28.105386    -28.105471
   2.12209    -28.105386    -28.105471
   2.06778    -28.105331    -28.105401
   2.01347    -28.105252    -28.105313
   1.95917    -28.105213    -28.105274
   1.90486    -28.105219    -28.105282
   1.85055    -28.105261    -28.105327
   1.79625    -28.105324    -28.105392
   1.74194    -28.105397    -28.105467
   1.68763    -28.105471    -28.105543
   1.63333    -28.105537    -28.105610
   1.57902    -28.105589    -28.105662
   1.52471    -28.105622    -28.105696
   1.47041    -28.105633    -28.105707
   1.47041    -28.105633    -28.105707
   1.41012    -28.105634    -28.105708
   1.34983    -28.105632    -28.105705
   1.28955    -28.105624    -28.105696
   1.22926    -28.105610    -28.105681
   1.16897    -28.105590    -28.105660
   1.10868    -28.105562    -28.105631
   1.04840    -28.105530    -28.105599
   1.04840    -28.104684    -28.104754
   0.99112    -28.104708    -28.104775
   0.93385    -28.104731    -28.104795
   0.87657    -28.104754    -28.104815
   0.81929    -28.104779    -28.104836
   0.76202    -28.104809    -28.104862
   0.70474    -28.104849    -28.104898
   0.64747    -28.104909    -28.104954
   0.59019    -28.104990    -28.105033
   0.53292    -28.105098    -28.105142
   0.47564    -28.105231    -28.105280
   0.41836    -28.105368    -28.105432
   0.36109    -28.105440    -28.105524
   0.36109    -28.105440    -28.105524
   0.30091    -28.105434    -28.105518
   0.24073    -28.105427    -28.105511
   0.18054    -28.105417    -28.105501
   0.12036    -28.105404    -28.105489
   0.06018    -28.105392    -28.105477
   0.00000    -28.105386    -28.105471
 
# Band-Index    5
   0.00000    -28.098873    -28.098807
   0.06018    -28.098878    -28.098812
   0.12036    -28.098891    -28.098825
   0.18054    -28.098907    -28.098842
   0.24073    -28.098924    -28.098859
   0.30091    -28.098938    -28.098873
   0.36109    -28.098944    -28.098879
