#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  73  96
# Band-Index    1
   0.19125    -23.604815    -23.604816
   0.12750    -23.608326    -23.608326
   0.06375    -23.610575    -23.610576
   0.00000    -23.611354    -23.611355
 
# Band-Index    7
   0.00000    -23.595833    -23.595834
   0.06375    -23.594809    -23.594809
   0.12750    -23.591933    -23.591933
   0.19125    -23.593567    -23.593568
   0.25500    -23.600221    -23.600222
   0.31875    -23.595583    -23.595583
   0.38250    -23.590747    -23.590748
   0.38250    -23.580212    -23.580213
   0.44651    -23.590309    -23.590310
   0.51052    -23.600134    -23.600135
   0.57453    -23.607396    -23.607397
   0.63854    -23.607836    -23.607837
   0.70255    -23.603402    -23.603403
   0.76656    -23.598351    -23.598351
   0.83057    -23.595833    -23.595834
   0.83057    -23.595833    -23.595834
   0.88867    -23.595831    -23.595831
   0.94678    -23.595823    -23.595823
   1.00488    -23.595807    -23.595808
   1.06298    -23.595792    -23.595793
   1.12108    -23.595782    -23.595783
   1.17918    -23.595768    -23.595769
   1.23728    -23.595756    -23.595756
   1.29538    -23.595757    -23.595758
   1.29538    -23.591156    -23.591157
   1.35303    -23.591507    -23.591508
   1.41067    -23.592575    -23.592575
   1.46831    -23.594307    -23.594308
   1.52595    -23.596484    -23.596485
   1.58359    -23.598704    -23.598705
   1.64123    -23.600529    -23.600529
   1.69887    -23.601665    -23.601666
   1.75651    -23.601969    -23.601970
   1.81415    -23.601339    -23.601340
   1.87179    -23.599861    -23.599862
   1.92943    -23.597987    -23.597987
   1.98707    -23.596431    -23.596432
   2.04471    -23.595833    -23.595834
   2.04471    -23.595833    -23.595834
   2.10329    -23.596940    -23.596941
   2.16187    -23.599627    -23.599628
   2.22045    -23.602917    -23.602917
   2.27902    -23.606075    -23.606076
   2.33760    -23.608280    -23.608280
   2.39618    -23.608055    -23.608056
   2.45475    -23.604611    -23.604612
   2.51333    -23.599251    -23.599252
   2.57191    -23.593033    -23.593034
   2.63049    -23.586512    -23.586513
   2.68906    -23.580207    -23.580208
   2.68906    -23.590986    -23.590987
   2.74379    -23.593597    -23.593598
   2.79851    -23.596247    -23.596248
   2.85323    -23.598878    -23.598879
   2.90796    -23.598927    -23.598928
   2.96268    -23.595320    -23.595321
   3.01741    -23.591732    -23.591733
   3.07213    -23.591232    -23.591232
   3.12685    -23.593158    -23.593158
   3.18158    -23.594614    -23.594614
   3.23630    -23.595523    -23.595523
   3.29103    -23.595833    -23.595834
   3.29103    -23.595833    -23.595834
   3.34994    -23.596821    -23.596821
   3.40885    -23.599128    -23.599128
   3.46776    -23.601231    -23.601231
   3.52668    -23.601971    -23.601971
   3.58559    -23.601171    -23.601172
   3.64450    -23.599089    -23.599090
   3.70342    -23.596243    -23.596244
   3.76233    -23.593541    -23.593541
   3.82124    -23.591758    -23.591759
   3.88016    -23.591159    -23.591160
 
# Band-Index    8
   3.88016    -23.591157    -23.591157
   3.82124    -23.588431    -23.588432
   3.76233    -23.583767    -23.583768
   3.70342    -23.581009    -23.581010
   3.64450    -23.580744    -23.580744
   3.58559    -23.581440    -23.581440
   3.52668    -23.582059    -23.582059
   3.46776    -23.582142    -23.582142
   3.40885    -23.581379    -23.581379
   3.34994    -23.579564    -23.579564
   3.29103    -23.578084    -23.578084
   3.29103    -23.578084    -23.578084
   3.23630    -23.579331    -23.579332
   3.18158    -23.581839    -23.581840
   3.12685    -23.584883    -23.584884
   3.07213    -23.588227    -23.588228
   3.01741    -23.588908    -23.588908
   2.96268    -23.586295    -23.586296
   2.90796    -23.583504    -23.583504
   2.85323    -23.583758    -23.583758
   2.79851    -23.586028    -23.586029
   2.74379    -23.588448    -23.588448
   2.68906    -23.590982    -23.590983
   2.68906    -23.580197    -23.580197
   2.63049    -23.578109    -23.578109
   2.57191    -23.579538    -23.579538
   2.51333    -23.580869    -23.580869
   2.45475    -23.581931    -23.581931
   2.39618    -23.582661    -23.582661
   2.33760    -23.582970    -23.582970
   2.27902    -23.582761    -23.582761
   2.22045    -23.581969    -23.581969
   2.16187    -23.580595    -23.580595
   2.10329    -23.578745    -23.578745
   2.04471    -23.578084    -23.578084
   2.04471    -23.578084    -23.578084
   1.98707    -23.579030    -23.579030
   1.92943    -23.580661    -23.580661
   1.87179    -23.581708    -23.581708
   1.81415    -23.582161    -23.582161
   1.75651    -23.582141    -23.582142
   1.69887    -23.581783    -23.581784
   1.64123    -23.581257    -23.581257
   1.58359    -23.580836    -23.580836
   1.52595    -23.581071    -23.581071
   1.46831    -23.582722    -23.582723
   1.41067    -23.585899    -23.585900
   1.35303    -23.589434    -23.589435
   1.29538    -23.591153    -23.591153
   1.29538    -23.578083    -23.578083
   1.23728    -23.578077    -23.578078
   1.17918    -23.578083    -23.578084
   1.12108    -23.578082    -23.578083
   1.06298    -23.578080    -23.578080
   1.00488    -23.578082    -23.578082
   0.94678    -23.578089    -23.578090
   0.88867    -23.578087    -23.578088
   0.83057    -23.578084    -23.578084
   0.83057    -23.578084    -23.578084
   0.76656    -23.579849    -23.579849
   0.70255    -23.582110    -23.582110
   0.63854    -23.582892    -23.582892
   0.57453    -23.582334    -23.582334
   0.51052    -23.580778    -23.580778
   0.44651    -23.578633    -23.578633
   0.38250    -23.580201    -23.580202
   0.38250    -23.590743    -23.590744
   0.31875    -23.586216    -23.586217
   0.25500    -23.582551    -23.582551
   0.19125    -23.587642    -23.587642
   0.12750    -23.587100    -23.587101
   0.06375    -23.581378    -23.581379
   0.00000    -23.578084    -23.578084
 
# Band-Index    9
   0.00000    -23.577091    -23.577091
   0.06375    -23.576443    -23.576442
   0.12750    -23.576386    -23.576387
   0.19125    -23.578855    -23.578856
   0.25500    -23.582206    -23.582207
   0.31875    -23.577291    -23.577291
   0.38250    -23.572459    -23.572459
   0.38250    -23.575925    -23.575926
   0.44651    -23.573507    -23.573508
   0.51052    -23.571399    -23.571399
   0.57453    -23.570361    -23.570362
   0.63854    -23.570889    -23.570890
   0.70255    -23.572981    -23.572981
   0.76656    -23.576180    -23.576180
   0.83057    -23.577091    -23.577091
   0.83057    -23.577091    -23.577091
   0.88867    -23.577106    -23.577106
   0.94678    -23.577131    -23.577130
   1.00488    -23.577163    -23.577163
   1.06298    -23.577208    -23.577207
   1.12108    -23.577255    -23.577254
   1.17918    -23.577293    -23.577292
   1.23728    -23.577307    -23.577306
   1.29538    -23.577325    -23.577324
   1.29538    -23.570895    -23.570896
   1.35303    -23.572184    -23.572184
   1.41067    -23.573456    -23.573456
   1.46831    -23.574486    -23.574487
   1.52595    -23.575056    -23.575056
   1.58359    -23.575090    -23.575090
   1.64123    -23.574826    -23.574826
   1.69887    -23.574501    -23.574502
   1.75651    -23.574335    -23.574335
   1.81415    -23.574631    -23.574631
   1.87179    -23.575529    -23.575529
   1.92943    -23.576617    -23.576617
   1.98707    -23.577403    -23.577403
   2.04471    -23.577091    -23.577091
   2.04471    -23.577091    -23.577091
   2.10329    -23.577225    -23.577226
   2.16187    -23.575271    -23.575271
   2.22045    -23.573223    -23.573223
   2.27902    -23.571634    -23.571634
   2.33760    -23.570678    -23.570679
   2.39618    -23.570372    -23.570373
   2.45475    -23.570738    -23.570738
   2.51333    -23.571701    -23.571702
   2.57191    -23.573055    -23.573055
   2.63049    -23.574613    -23.574613
   2.68906    -23.576167    -23.576167
   2.68906    -23.572445    -23.572446
   2.74379    -23.574989    -23.574990
   2.79851    -23.577755    -23.577756
   2.85323    -23.580623    -23.580624
   2.90796    -23.581667    -23.581667
   2.96268    -23.579776    -23.579776
   3.01741    -23.578128    -23.578129
   3.07213    -23.576777    -23.576778
   3.12685    -23.575803    -23.575804
   3.18158    -23.576344    -23.576343
   3.23630    -23.576907    -23.576907
   3.29103    -23.577091    -23.577091
   3.29103    -23.577091    -23.577091
   3.34994    -23.577224    -23.577224
   3.40885    -23.575966    -23.575966
   3.46776    -23.574691    -23.574691
   3.52668    -23.574338    -23.574338
   3.58559    -23.574646    -23.574646
   3.64450    -23.575027    -23.575028
   3.70342    -23.574961    -23.574962
   3.76233    -23.574007    -23.574007
   3.82124    -23.572462    -23.572462
   3.88016    -23.570729    -23.570729
 
# Band-Index   10
   3.88016    -23.570724    -23.570725
   3.82124    -23.570923    -23.570923
   3.76233    -23.570504    -23.570504
   3.70342    -23.569851    -23.569851
   3.64450    -23.569632    -23.569632
   3.58559    -23.570016    -23.570017
   3.52668    -23.570994    -23.570994
   3.46776    -23.572021    -23.572021
   3.40885    -23.572703    -23.572703
   3.34994    -23.573980    -23.573980
   3.29103    -23.575854    -23.575855
   3.29103    -23.575854    -23.575855
   3.23630    -23.575462    -23.575463
   3.18158    -23.575327    -23.575327
   3.12685    -23.575395    -23.575394
   3.07213    -23.574071    -23.574070
   3.01741    -23.572372    -23.572371
   2.96268    -23.570333    -23.570332
   2.90796    -23.568035    -23.568035
   2.85323    -23.566890    -23.566891
   2.79851    -23.568346    -23.568347
   2.74379    -23.570202    -23.570203
   2.68906    -23.572443    -23.572444
   2.68906    -23.576154    -23.576154
   2.63049    -23.574261    -23.574262
   2.57191    -23.570846    -23.570847
   2.51333    -23.569676    -23.569676
   2.45475    -23.569429    -23.569429
   2.39618    -23.569517    -23.569517
   2.33760    -23.569818    -23.569818
   2.27902    -23.570338    -23.570339
   2.22045    -23.571178    -23.571178
   2.16187    -23.572468    -23.572469
   2.10329    -23.574238    -23.574238
   2.04471    -23.575854    -23.575855
   2.04471    -23.575854    -23.575855
   1.98707    -23.574439    -23.574440
   1.92943    -23.573150    -23.573150
   1.87179    -23.572469    -23.572469
   1.81415    -23.571941    -23.571942
   1.75651    -23.571155    -23.571155
   1.69887    -23.570317    -23.570317
   1.64123    -23.569776    -23.569777
   1.58359    -23.569625    -23.569625
   1.52595    -23.569817    -23.569817
   1.46831    -23.570279    -23.570280
   1.41067    -23.570805    -23.570806
   1.35303    -23.570997    -23.570998
   1.29538    -23.570893    -23.570893
   1.29538    -23.575869    -23.575869
   1.23728    -23.575863    -23.575863
   1.17918    -23.575867    -23.575868
   1.12108    -23.575865    -23.575865
   1.06298    -23.575855    -23.575855
   1.00488    -23.575856    -23.575856
   0.94678    -23.575861    -23.575862
   0.88867    -23.575859    -23.575860
   0.83057    -23.575854    -23.575855
   0.83057    -23.575854    -23.575855
   0.76656    -23.573176    -23.573177
   0.70255    -23.571056    -23.571056
   0.63854    -23.569974    -23.569975
   0.57453    -23.569508    -23.569508
   0.51052    -23.569630    -23.569630
   0.44651    -23.571998    -23.571998
   0.38250    -23.575913    -23.575913
   0.38250    -23.572457    -23.572457
   0.31875    -23.568654    -23.568654
   0.25500    -23.567161    -23.567161
   0.19125    -23.571317    -23.571317
   0.12750    -23.574507    -23.574506
   0.06375    -23.575299    -23.575300
   0.00000    -23.575854    -23.575855
 
# Band-Index   11
   0.00000    -23.563097    -23.563098
   0.06375    -23.563886    -23.563887
   0.12750    -23.564225    -23.564225
   0.19125    -23.564829    -23.564830
   0.25500    -23.566176    -23.566177
   0.31875    -23.562790    -23.562790
   0.38250    -23.558970    -23.558969
   0.38250    -23.566561    -23.566562
   0.44651    -23.566814    -23.566815
   0.51052    -23.566678    -23.566679
   0.57453    -23.566012    -23.566013
   0.63854    -23.564835    -23.564835
   0.70255    -23.563795    -23.563796
   0.76656    -23.563237    -23.563238
   0.83057    -23.563097    -23.563098
   0.83057    -23.563097    -23.563098
   0.88867    -23.563102    -23.563102
   0.94678    -23.563103    -23.563103
   1.00488    -23.563105    -23.563105
   1.06298    -23.563104    -23.563105
   1.12108    -23.563112    -23.563112
   1.17918    -23.563112    -23.563113
   1.23728    -23.563109    -23.563110
   1.29538    -23.563116    -23.563116
   1.29538    -23.570731    -23.570732
   1.35303    -23.570418    -23.570418
   1.41067    -23.569875    -23.569876
   1.46831    -23.569017    -23.569018
   1.52595    -23.567820    -23.567821
   1.58359    -23.566704    -23.566705
   1.64123    -23.565808    -23.565808
